Dates;RH1;RH2;RH3;T;Label
06/08/2019 02:10;76.0;81.151;83.0;15.58;80.8
06/08/2019 02:20;75.9;81.677;83.7;15.51;81.5
06/08/2019 02:30;76.8;83.005;83.1;15.56;80.9
06/08/2019 02:40;77.9;81.548;82.2;15.6;81.3
06/08/2019 02:50;78.1;81.424;81.0;15.59;81.0
06/08/2019 03:00;78.8;81.39;81.0;15.66;81.0
06/08/2019 03:10;78.9;81.787;81.0;15.65;80.9
06/08/2019 03:20;78.5;80.183;81.0;15.59;80.8
06/08/2019 03:30;78.6;82.007;81.0;15.46;81.4
06/08/2019 03:40;78.1;81.928;81.3;15.31;81.9
06/08/2019 03:50;78.9;81.405;81.1;15.17;82.6
06/08/2019 04:00;79.3;82.272;82.0;15.06;83.0
06/08/2019 04:10;80.3;84.372;83.0;15.04;83.6
06/08/2019 04:20;80.9;85.077;84.6;14.91;84.1
06/08/2019 04:30;81.8;84.856;85.0;14.96;84.4
06/08/2019 04:40;82.7;84.738;84.2;14.85;84.4
06/08/2019 04:50;82.9;84.656;84.0;14.67;84.8
06/08/2019 05:00;82.8;85.663;85.2;14.73;84.8
06/08/2019 05:10;83.0;85.78;86.0;14.89;84.9
06/08/2019 05:20;83.0;86.658;85.6;15.2;83.8
06/08/2019 05:30;80.9;85.514;85.2;15.61;81.9
06/08/2019 05:40;78.3;85.836;85.0;16.17;80.1
06/08/2019 05:50;76.8;85.333;85.0;16.94;77.57
06/08/2019 06:00;75.3;84.418;85.0;17.27;75.6
06/08/2019 06:10;75.0;83.49;84.5;17.53;74.73
06/08/2019 06:20;74.5;82.067;82.4;18.64;71.04
06/08/2019 06:30;74.0;78.943;79.5;19.32;68.13
06/08/2019 06:40;72.9;74.983;76.0;19.55;67.35
06/08/2019 06:50;72.0;72.325;73.5;19.57;67.15
06/08/2019 07:00;71.2;70.708;73.4;20.14;66.41
06/08/2019 07:10;70.4;69.77;74.0;20.36;66.18
06/08/2019 07:20;69.2;68.722;69.1;21.0;64.51
06/08/2019 07:30;65.7;66.0722;65.0;22.33;60.01
06/08/2019 07:40;63.6;63.92;63.125;22.06;61.77
06/08/2019 07:50;62.4;61.3722;59.625;23.53;56.9
06/08/2019 08:00;59.9;55.456;56.8889;23.94;55.47
06/08/2019 08:10;57.7;49.176;57.1111;25.52;52.16
06/08/2019 08:20;55.3;44.855;55.6;26.7;48.48
06/08/2019 08:30;54.1;40.161;54.0;28.04;41.17
06/08/2019 08:40;52.6;38.004;52.4;28.22;34.51
06/08/2019 08:50;50.5;34.743;51.5;28.54;35.51
06/08/2019 09:00;50.0;31.977;49.8;29.08;32.03
06/08/2019 09:10;45.3;30.359;49.3;29.81;26.95
06/08/2019 09:20;37.6;28.073;39.2;30.07;26.52
06/08/2019 09:30;29.5;27.731;31.8;30.22;24.67
06/08/2019 09:40;27.1;25.047;29.2;30.74;25.35
06/08/2019 09:50;26.9;25.22;25.8;30.36;22.25
06/08/2019 10:00;26.3;23.646;25.6;30.57;21.31
06/08/2019 10:10;25.6;23.863;24.9;30.97;23.54
06/08/2019 10:20;25.2;23.059;23.8;31.23;23.39
06/08/2019 10:30;24.3;23.492;24.2;31.51;23.16
06/08/2019 10:40;24.0;24.532;25.5;31.82;24.09
06/08/2019 10:50;24.5;22.8533;27.6;31.6;24.74
06/08/2019 11:00;25.6;24.5075;25.5;31.96;24.06
06/08/2019 11:10;25.9;24.3813;24.6;32.62;24.13
06/08/2019 11:20;26.1;25.175;25.0;33.14;24.17
06/08/2019 11:30;26.2;24.9022;25.1;33.42;24.04
06/08/2019 11:40;26.7;24.448;24.7;32.8;25.37
06/08/2019 11:50;26.0;23.405;24.1;32.93;24.72
06/08/2019 12:00;25.4;23.547;23.3;34.72;18.96
06/08/2019 12:10;24.7;19.704;22.0;34.26;18.7
06/08/2019 12:20;22.4;18.884;20.1;34.28;18.66
06/08/2019 12:30;20.875;18.409;20.3;34.74;17.93
06/08/2019 12:40;20.0;17.83;22.4;32.97;19.56
06/08/2019 12:50;20.625;18.934;24.7;34.18;18.75
06/08/2019 13:00;20.2222;18.877;20.4;34.42;19.96
06/08/2019 13:10;21.0;18.953;20.2;35.14;19.3
06/08/2019 13:20;21.8;19.073;21.0;34.95;19.97
06/08/2019 13:30;21.4;18.446;23.0;34.56;19.54
06/08/2019 13:40;21.5;17.812;22.7;34.32;20.48
06/08/2019 13:50;22.7;17.893;25.8;34.93;20.76
06/08/2019 14:00;22.5;17.132;23.1;35.09;20.16
06/08/2019 14:10;22.0;16.796;22.3;34.53;20.91
06/08/2019 14:20;22.0;17.143;22.6;35.19;20.17
06/08/2019 14:30;22.1;17.0;22.7;35.17;20.49
06/08/2019 14:40;22.3;18.209;24.5;34.92;20.67
06/08/2019 14:50;22.2;19.016;23.1;34.73;19.27
06/08/2019 15:00;21.8;19.035;20.0;34.62;19.64
06/08/2019 15:10;21.1;19.592;19.8;34.68;19.41
06/08/2019 15:20;20.7;19.392;20.4;34.58;19.14
06/08/2019 15:30;20.6;19.791;19.6;34.32;19.78
06/08/2019 15:40;21.9;20.352;21.2;34.0;20.58
06/08/2019 15:50;21.8;21.424;21.2;33.66;21.77
06/08/2019 16:00;23.0;21.988;22.5;33.99;21.82
06/08/2019 16:10;23.7;22.229;23.8;33.44;22.51
06/08/2019 16:20;24.2;22.334;24.1;33.02;23.08
06/08/2019 16:30;25.0;22.3711;25.0;32.98;22.73
06/08/2019 16:40;24.5;22.13;25.0;32.92;22.46
06/08/2019 16:50;24.2;22.5489;24.5;32.54;22.86
06/08/2019 17:00;24.9;23.212;25.0;32.23;23.19
06/08/2019 17:10;25.0;24.6022;25.1;31.75;24.67
06/08/2019 17:20;25.9;25.492;25.6;31.84;24.83
06/08/2019 17:30;26.5;25.863;26.9;31.32;25.77
06/08/2019 17:40;27.2;26.327;28.3;30.93;26.13
06/08/2019 17:50;28.0;27.166;28.0;30.49;26.75
06/08/2019 18:00;28.9;28.06;29.3;30.16;27.54
06/08/2019 18:10;29.5;29.907;34.2;29.99;27.88
06/08/2019 18:20;30.0;30.619;37.4;29.7;29.09
06/08/2019 18:30;30.8;30.4;38.7;29.28;31.46
06/08/2019 18:40;31.2;30.877;40.5;28.64;32.85
06/08/2019 18:50;32.3;31.256;41.3;27.57;35.43
06/08/2019 19:00;34.4;32.695;43.1;26.52;37.28
06/08/2019 19:10;34.8;36.659;44.5;26.32;37.05
06/08/2019 19:20;36.3;39.908;46.0;25.52;39.7
06/08/2019 19:30;38.0;41.652;46.3;24.8;40.68
06/08/2019 19:40;38.2;44.146;46.8;24.33;41.96
06/08/2019 19:50;40.0;45.574;47.0;23.53;44.0
06/08/2019 20:00;41.9;46.398;48.3;23.55;43.74
06/08/2019 20:10;42.4;46.537;50.3;23.22;44.91
06/08/2019 20:20;43.7;47.282;50.8;22.95;45.31
06/08/2019 20:30;45.7;48.834;48.2;22.21;47.85
06/08/2019 20:40;46.0;51.08;49.0;22.57;47.18
06/08/2019 20:50;46.6;51.427;51.1;22.05;48.81
06/08/2019 21:00;47.2;52.176;51.1;21.55;50.42
06/08/2019 21:10;48.8;52.737;51.8;21.32;51.74
06/08/2019 21:20;50.1;54.776;54.0;21.01;52.69
06/08/2019 21:30;50.5;56.808;55.5;20.72;54.15
06/08/2019 21:40;51.4;58.8;56.9;20.41;55.96
06/08/2019 21:50;53.5;58.892;58.3;20.27;56.66
06/08/2019 22:00;56.3;63.459;59.7;20.29;57.97
06/08/2019 22:10;57.4;64.49;61.2;19.82;58.45
06/08/2019 22:20;57.2;66.835;62.4;19.37;60.07
06/08/2019 22:30;59.2;68.398;63.4;18.94;62.31
06/08/2019 22:40;60.9;69.553;64.4;18.97;63.63
06/08/2019 22:50;62.2;71.535;65.2;18.95;64.96
06/08/2019 23:00;64.2;71.709;65.8;18.96;66.4
06/08/2019 23:10;65.0;72.773;66.9;18.99;66.99
06/08/2019 23:20;63.9;72.415;67.6;18.91;66.55
06/08/2019 23:30;63.3;72.098;69.0;18.78;67.96
06/08/2019 23:40;65.9;73.977;69.8;18.78;69.16
06/08/2019 23:50;64.4;74.29;70.0;18.67;69.19
07/08/2019 00:00;66.7;73.537;70.7;18.5;70.56
07/08/2019 00:10;68.5;74.848;71.1;18.86;71.52
07/08/2019 00:20;67.6;74.232;71.0;18.76;71.16
07/08/2019 00:30;68.5;74.024;72.1;18.78;69.82
07/08/2019 00:40;69.3;74.526;72.6;18.99;70.46
07/08/2019 00:50;69.4;74.636;72.1;19.25;69.99
07/08/2019 01:00;68.7;74.461;72.0;19.05;69.74
07/08/2019 01:10;70.3;72.604;72.7;18.77;69.12
07/08/2019 01:20;70.6;74.28;74.0;18.37;71.66
07/08/2019 01:30;71.7;75.838;74.5;18.3;71.79
07/08/2019 01:40;72.5;75.881;75.4;17.99;71.83
07/08/2019 01:50;73.7;75.357;76.0;17.73;72.59
07/08/2019 02:00;74.5;77.644;76.0;17.54;74.5
07/08/2019 02:10;74.8;79.9978;76.6;17.64;74.78
07/08/2019 02:20;75.0;80.5456;77.0;17.53;77.39
07/08/2019 02:30;74.9;79.5978;77.1;17.33;76.51
07/08/2019 02:40;74.9;79.375;79.1;17.1;77.34
07/08/2019 02:50;75.6;80.048;80.3;17.24;77.64
07/08/2019 03:00;76.9;81.249;80.7;17.12;79.02
07/08/2019 03:10;75.5;82.231;81.0;17.03;78.3
07/08/2019 03:20;77.3;81.042;81.0;16.89;78.86
07/08/2019 03:30;77.2;81.302;81.4;16.66;79.55
07/08/2019 03:40;78.0;82.673;82.0;16.66;79.02
07/08/2019 03:50;77.4;83.322;82.1;16.55;79.17
07/08/2019 04:00;77.9;83.586;82.8;16.59;79.13
07/08/2019 04:10;78.5;83.369;83.0;16.65;80.2
07/08/2019 04:20;78.2;84.903;82.5;16.9;82.0
07/08/2019 04:30;77.8;86.058;82.2;17.12;82.8
07/08/2019 04:40;77.9;86.732;83.0;17.11;83.7
07/08/2019 04:50;77.6;85.985;82.4;17.19;84.1
07/08/2019 05:00;77.9;83.223;83.1;17.46;83.8
07/08/2019 05:10;78.0;82.654;83.0;17.76;82.2
07/08/2019 05:20;77.4;83.092;84.5;18.11;81.0
07/08/2019 05:30;77.0;83.777;82.9;18.42;77.42
07/08/2019 05:40;77.5;84.041;81.2;19.03;73.68
07/08/2019 05:50;77.4444;82.856;79.1;19.26;73.12
07/08/2019 06:00;77.0;80.818;77.3;19.39;72.86
07/08/2019 06:10;76.8;79.269;76.3;19.64;71.29
07/08/2019 06:20;75.6;76.904;75.5;19.81;71.01
07/08/2019 06:30;74.6;74.354;75.1;20.5;69.51
07/08/2019 06:40;74.0;74.052;74.6;20.68;69.92
07/08/2019 06:50;73.3;72.091;73.3;21.14;68.94
07/08/2019 07:00;72.9;72.414;71.6;21.76;68.56
07/08/2019 07:10;72.2;71.864;70.5;22.31;67.88
07/08/2019 07:20;72.3;72.393;71.1;22.54;67.23
07/08/2019 07:30;72.2;73.978;69.6;23.42;64.94
07/08/2019 07:40;71.8;72.365;66.7;23.99;61.62
07/08/2019 07:50;71.5;70.238;63.9;24.71;61.36
07/08/2019 08:00;70.7;68.886;65.5;24.93;62.81
07/08/2019 08:10;69.7;67.008;65.1;26.25;61.64
07/08/2019 08:20;70.8;63.392;67.0;25.48;64.42
07/08/2019 08:30;70.4;62.314;65.8;26.6;60.24
07/08/2019 08:40;67.5;60.343;62.5;27.29;54.6
07/08/2019 08:50;65.6;57.307;60.7;27.12;50.57
07/08/2019 09:00;64.3;55.575;60.8;27.74;50.49
07/08/2019 09:10;58.8;52.77;56.0;27.93;51.94
07/08/2019 09:20;47.7;51.406;49.5;28.13;50.96
07/08/2019 09:30;48.8;49.129;48.6;28.17;50.28
07/08/2019 09:40;47.5;46.301;47.4;28.78;48.95
07/08/2019 09:50;48.3;42.505;46.4;28.89;45.59
07/08/2019 10:00;45.2;39.557;46.9;30.31;41.62
07/08/2019 10:10;45.0;39.901;43.2;29.65;41.47
07/08/2019 10:20;45.2;38.234;48.3;29.5;40.68
07/08/2019 10:30;45.4;39.356;51.0;29.37;44.62
07/08/2019 10:40;45.6;40.478;46.8;29.8;43.85
07/08/2019 10:50;45.2;42.22;44.3;30.26;42.33
07/08/2019 11:00;45.3;40.561;44.7;30.85;40.27
07/08/2019 11:10;44.8;39.365;44.8;30.19;41.67
07/08/2019 11:20;43.7;38.61;43.0;30.67;40.45
07/08/2019 11:30;41.6;38.7;42.3;30.49;40.05
07/08/2019 11:40;41.0;38.069;40.1;29.86;41.52
07/08/2019 11:50;40.0;36.568;38.9;31.1;38.34
07/08/2019 12:00;39.6;36.529;38.6;31.62;37.62
07/08/2019 12:10;40.0;36.798;39.3;30.39;39.55
07/08/2019 12:20;39.7;36.041;42.3;30.78;38.16
07/08/2019 12:30;38.1;34.295;38.9;31.27;37.03
07/08/2019 12:40;37.4;34.114;37.4;31.25;36.42
07/08/2019 12:50;37.0;33.269;38.5;31.34;36.15
07/08/2019 13:00;36.8;32.205;37.7;30.95;36.2
07/08/2019 13:10;35.4;32.398;34.9;31.94;34.26
07/08/2019 13:20;34.9;31.248;34.8;31.93;33.54
07/08/2019 13:30;36.5;31.06;38.3;31.77;34.56
07/08/2019 13:40;35.5;30.656;36.9;32.01;34.06
07/08/2019 13:50;35.0;30.784;34.9;31.94;34.05
07/08/2019 14:00;35.0;30.452;34.6;32.43;33.73
07/08/2019 14:10;34.9;30.116;33.8;32.47;32.1
07/08/2019 14:20;33.8;29.181;33.7;32.05;32.88
07/08/2019 14:30;33.9;28.316;33.1;32.57;32.2
07/08/2019 14:40;33.7;27.785;34.1;32.35;32.39
07/08/2019 14:50;32.9;28.461;33.2;32.37;31.58
07/08/2019 15:00;32.8;28.245;33.2;32.73;31.42
07/08/2019 15:10;33.1;28.231;32.7;32.31;32.08
07/08/2019 15:20;33.3;28.564;33.1;32.71;31.49
07/08/2019 15:30;33.5;29.065;33.7;32.36;32.3
07/08/2019 15:40;32.7;29.362;33.0;32.38;31.05
07/08/2019 15:50;31.5;28.84;32.5;32.45;30.47
07/08/2019 16:00;31.7;27.931;33.2;32.97;29.69
07/08/2019 16:10;31.9;28.111;32.4;32.21;29.94
07/08/2019 16:20;32.0;28.05;33.0;32.68;29.29
07/08/2019 16:30;32.3;27.963;33.1;32.38;30.58
07/08/2019 16:40;33.0;28.691;33.5;31.91;31.58
07/08/2019 16:50;32.2;29.384;34.5;31.88;30.88
07/08/2019 17:00;32.0;29.48;34.8;31.84;30.43
07/08/2019 17:10;31.1;29.1037;33.4;31.65;29.81
07/08/2019 17:20;32.0;28.7812;34.5;31.51;30.57
07/08/2019 17:30;32.0;29.5689;36.8;31.2;30.22
07/08/2019 17:40;33.1;29.7087;36.1;30.69;31.91
07/08/2019 17:50;34.3;30.6822;36.1;30.33;32.91
07/08/2019 18:00;35.2;31.8057;35.9;30.1;31.89
07/08/2019 18:10;34.8;32.0212;36.2;29.62;33.78
07/08/2019 18:20;34.75;32.98;37.2;29.34;34.28
07/08/2019 18:30;35.2222;33.406;37.9;29.04;34.39
07/08/2019 18:40;36.5;33.977;38.9;28.57;35.48
07/08/2019 18:50;37.9;34.857;41.6;28.28;36.16
07/08/2019 19:00;39.0;35.6078;43.6;27.89;37.02
07/08/2019 19:10;39.6;36.2589;45.0;27.46;37.8
07/08/2019 19:20;40.2;36.7389;46.3;27.11;38.53
07/08/2019 19:30;41.0;37.7367;47.4;26.52;40.26
07/08/2019 19:40;41.0;38.9188;47.3;25.51;42.73
07/08/2019 19:50;41.5556;39.1057;49.6;24.91;44.28
07/08/2019 20:00;42.0;39.8189;50.2;24.29;45.94
07/08/2019 20:10;42.8889;43.9338;50.7;24.11;46.24
07/08/2019 20:20;43.5;46.995;50.9;23.46;48.24
07/08/2019 20:30;44.4;48.193;51.9;23.27;48.75
07/08/2019 20:40;45.4;48.9;50.8;22.64;50.72
07/08/2019 20:50;46.0;50.067;51.4;22.67;51.02
07/08/2019 21:00;46.7;50.928;52.7;21.93;52.89
07/08/2019 21:10;47.7;51.439;53.6;21.49;54.24
07/08/2019 21:20;49.0;53.495;55.2;21.39;54.44
07/08/2019 21:30;49.2;54.515;56.1;20.95;55.52
07/08/2019 21:40;50.0;54.928;56.6;20.97;55.47
07/08/2019 21:50;50.4;55.249;55.9;20.91;55.66
07/08/2019 22:00;51.3;56.35;57.5;20.52;56.86
07/08/2019 22:10;52.4;56.417;58.7;20.54;56.75
07/08/2019 22:20;53.1;58.468;59.2;20.23;57.94
07/08/2019 22:30;53.7;59.077;60.6;20.04;58.68
07/08/2019 22:40;54.7;58.987;60.4;20.02;58.77
07/08/2019 22:50;55.6;59.506;61.6;19.99;59.13
07/08/2019 23:00;57.0;60.311;62.6;19.8;60.07
07/08/2019 23:10;58.0;61.705;61.7;19.46;61.15
07/08/2019 23:20;58.1;61.853;63.0;19.2;62.29
07/08/2019 23:30;59.1;63.772;64.4;19.04;63.76
07/08/2019 23:40;59.625;65.213;64.8;19.24;63.31
07/08/2019 23:50;60.625;64.231;63.7;19.16;63.49
08/08/2019 00:00;62.0;65.539;64.7;19.03;65.25
08/08/2019 00:10;63.375;66.028;64.9;18.64;66.22
08/08/2019 00:20;63.8889;66.862;66.5;18.78;67.81
08/08/2019 00:30;65.5556;67.926;67.0;18.39;68.73
08/08/2019 00:40;66.1111;70.852;68.3;18.98;68.62
08/08/2019 00:50;67.0;73.207;69.9;18.69;69.7
08/08/2019 01:00;67.6667;71.405;70.0;18.54;71.19
08/08/2019 01:10;68.0;72.314;70.9;18.53;71.58
08/08/2019 01:20;70.2;74.159;71.8;18.38;71.59
08/08/2019 01:30;69.9;76.691;72.9;18.17;72.91
08/08/2019 01:40;71.8;76.116;75.2;18.07;73.8
08/08/2019 01:50;73.0;78.156;76.0;17.97;74.75
08/08/2019 02:00;72.7;78.828;76.1;17.7;75.74
08/08/2019 02:10;72.8;78.844;78.3;17.5;76.24
08/08/2019 02:20;73.0;77.642;79.8;17.05;77.3
08/08/2019 02:30;73.0;77.5;81.5;16.73;78.2
08/08/2019 02:40;72.8;77.444;82.2;16.59;79.8
08/08/2019 02:50;72.6;80.066;83.0;16.42;80.3
08/08/2019 03:00;74.7;82.362;83.0;16.4;81.7
08/08/2019 03:10;74.5;81.278;82.6;16.57;80.5
08/08/2019 03:20;74.1;81.699;81.9;16.75;80.9
08/08/2019 03:30;74.2;81.123;81.3;17.06;79.81
08/08/2019 03:40;72.2;80.23;81.2;17.17;78.84
08/08/2019 03:50;72.0;80.266;81.2;17.31;78.69
08/08/2019 04:00;73.2;80.1;81.6;17.18;78.46
08/08/2019 04:10;73.2;80.248;82.0;16.62;79.58
08/08/2019 04:20;73.0;82.002;82.7;16.49;80.7
08/08/2019 04:30;73.5;81.922;83.0;16.37;81.4
08/08/2019 04:40;75.6;82.791;83.6;16.15;82.2
08/08/2019 04:50;76.2;83.028;84.6;16.11;82.9
08/08/2019 05:00;76.0;82.971;85.0;15.96;82.8
08/08/2019 05:10;76.6667;83.523;85.3;15.98;83.0
08/08/2019 05:20;76.5556;83.246;86.0;16.05;82.6
08/08/2019 05:30;77.0;82.958;86.0;16.02;82.6
08/08/2019 05:40;77.0;82.216;86.5556;16.41;80.6
08/08/2019 05:50;76.4444;82.583;86.0;17.54;76.01
08/08/2019 06:00;74.6;83.0487;85.1;18.07;73.15
08/08/2019 06:10;72.2222;83.2813;83.7;19.19;69.3
08/08/2019 06:20;71.0;79.535;78.6;19.8;66.37
08/08/2019 06:30;69.8;75.1478;73.7;19.94;65.08
08/08/2019 06:40;68.6;72.7078;69.1;20.39;63.44
08/08/2019 06:50;66.7;69.35;64.8;20.97;60.66
08/08/2019 07:00;64.8;66.566;62.1;21.72;59.12
08/08/2019 07:10;63.5;63.901;61.5;22.16;56.46
08/08/2019 07:20;63.1;61.687;62.5;21.62;58.81
08/08/2019 07:30;62.5;60.474;62.7;22.45;56.34
08/08/2019 07:40;60.4;57.814;57.8;23.03;53.87
08/08/2019 07:50;58.8;55.313;53.5;23.77;52.75
08/08/2019 08:00;56.9;52.818;53.75;24.07;51.04
08/08/2019 08:10;55.6;50.7425;51.4444;25.09;48.3
08/08/2019 08:20;53.8;48.7167;50.3333;25.45;47.36
08/08/2019 08:30;50.9;46.1378;49.2222;26.75;43.83
08/08/2019 08:40;48.9;43.4444;47.1111;26.92;44.05
08/08/2019 08:50;46.3;40.715;47.3333;27.31;42.64
08/08/2019 09:00;44.8;38.162;44.875;27.54;41.18
08/08/2019 09:10;43.5556;36.889;41.8889;28.24;38.31
08/08/2019 09:20;42.5556;35.465;40.5;28.57;37.33
08/08/2019 09:30;40.3;33.718;37.2222;29.32;34.29
08/08/2019 09:40;37.1;31.191;35.2222;29.24;33.8
08/08/2019 09:50;36.1;30.185;36.1;30.15;30.95
08/08/2019 10:00;34.4;29.52;34.7;30.36;31.93
08/08/2019 10:10;33.5;29.338;32.6;30.48;31.75
08/08/2019 10:20;33.8;28.873;33.8;30.46;32.21
08/08/2019 10:30;33.9;28.392;33.0;30.73;30.38
08/08/2019 10:40;32.9;27.702;30.6;32.14;27.35
08/08/2019 10:50;31.1;26.746;30.3;31.77;27.32
08/08/2019 11:00;30.0;26.206;29.2;32.17;27.33
08/08/2019 11:10;28.9;24.937;28.1;32.48;26.61
08/08/2019 11:20;28.5;24.678;27.3;32.37;27.3
08/08/2019 11:30;27.4;25.221;27.2;32.79;25.85
08/08/2019 11:40;27.0;24.429;27.1;32.61;26.87
08/08/2019 11:50;27.1;24.115;26.9;32.96;25.59
08/08/2019 12:00;27.7;23.6;27.6;32.8;25.26
08/08/2019 12:10;25.9;22.297;27.3;32.75;25.97
08/08/2019 12:20;26.5;22.871;27.1;33.06;24.8
08/08/2019 12:30;25.8;22.756;26.0;33.15;24.08
08/08/2019 12:40;26.0;21.472;24.6667;33.49;23.23
08/08/2019 12:50;25.1;20.542;23.125;33.58;22.62
08/08/2019 13:00;24.7;21.295;23.0;33.16;22.31
08/08/2019 13:10;24.7;20.101;23.6667;33.54;21.04
08/08/2019 13:20;23.8;19.698;22.4286;33.88;21.1
08/08/2019 13:30;22.4;19.273;22.2222;33.84;21.16
08/08/2019 13:40;22.5;19.102;21.625;33.94;19.98
08/08/2019 13:50;22.3;18.08;21.0;34.58;18.43
08/08/2019 14:00;21.6;17.784;19.9;34.9;17.94
08/08/2019 14:10;21.3;17.802;19.1;34.15;17.91
08/08/2019 14:20;20.6;17.345;20.1;34.54;19.25
08/08/2019 14:30;20.6;17.044;20.1;34.23;18.41
08/08/2019 14:40;21.4;18.05;21.3;34.29;19.88
08/08/2019 14:50;21.3;17.4763;20.8;34.67;18.91
08/08/2019 15:00;21.3;17.328;21.3;34.4;19.31
08/08/2019 15:10;21.4;18.739;22.8;34.04;20.2
08/08/2019 15:20;21.5;18.325;21.8;34.13;19.47
08/08/2019 15:30;22.6;18.369;21.8;33.92;20.62
08/08/2019 15:40;22.4;17.766;22.3;34.21;19.57
08/08/2019 15:50;22.9;17.87;23.0;34.5;20.34
08/08/2019 16:00;23.0;19.047;24.2;33.99;21.54
08/08/2019 16:10;23.0;19.852;23.8;34.11;21.34
08/08/2019 16:20;24.0;20.1333;24.8;34.29;22.05
08/08/2019 16:30;24.0;20.5811;25.8;33.76;22.48
08/08/2019 16:40;24.6;21.4756;27.4;33.01;28.6
08/08/2019 16:50;28.5;24.8075;31.5;33.11;28.74
08/08/2019 17:00;32.2222;26.3413;34.1;32.9;30.49
08/08/2019 17:10;33.5;28.4044;35.4;32.4;31.23
08/08/2019 17:20;34.5;29.2889;36.8;31.96;32.58
08/08/2019 17:30;35.2222;30.501;37.8;31.73;33.24
08/08/2019 17:40;36.7778;31.955;38.7;31.08;35.53
08/08/2019 17:50;38.5;34.133;39.6;30.55;36.69
08/08/2019 18:00;40.125;35.61;40.7;30.02;38.03
08/08/2019 18:10;41.1111;36.7033;41.9;29.78;38.33
08/08/2019 18:20;42.2;37.8378;43.2;29.12;39.91
08/08/2019 18:30;43.6;38.8411;44.1;28.67;41.03
08/08/2019 18:40;44.6;40.0967;45.1;28.24;42.27
08/08/2019 18:50;45.4;42.1756;47.2;27.75;43.58
08/08/2019 19:00;46.5;42.327;48.6;27.41;44.51
08/08/2019 19:10;47.0;42.145;48.3;27.14;44.7
08/08/2019 19:20;47.0;42.567;48.7;26.86;45.07
08/08/2019 19:30;47.7;43.428;50.5556;26.3;46.26
08/08/2019 19:40;48.1;45.366;52.0;26.09;46.54
08/08/2019 19:50;49.0;47.53;53.4;25.53;48.18
08/08/2019 20:00;49.3;47.562;51.1;25.1;49.59
08/08/2019 20:10;50.0;48.767;50.5;25.18;49.73
08/08/2019 20:20;51.0;48.417;51.7;25.45;49.85
08/08/2019 20:30;52.0;51.466;53.7;25.29;50.87
08/08/2019 20:40;52.5;54.896;55.6;24.74;52.2
08/08/2019 20:50;53.3;56.906;57.4;24.38;53.07
08/08/2019 21:00;54.8;57.729;58.9;23.76;55.25
08/08/2019 21:10;55.7;59.675;59.0;22.95;57.41
08/08/2019 21:20;56.8;60.164;59.8;22.88;57.16
08/08/2019 21:30;57.5;59.818;60.7;22.41;57.63
08/08/2019 21:40;58.1;61.412;62.3333;21.85;58.74
08/08/2019 21:50;59.7;61.4567;61.3333;21.49;59.53
08/08/2019 22:00;60.4;61.9175;62.7778;21.04;60.97
08/08/2019 22:10;60.8;64.6511;61.6;20.71;62.27
08/08/2019 22:20;62.0;65.096;61.1;20.43;63.34
08/08/2019 22:30;63.3;66.591;62.2;20.12;64.08
08/08/2019 22:40;64.3;66.911;63.0;19.91;64.77
08/08/2019 22:50;65.6;67.725;63.6;19.71;65.71
08/08/2019 23:00;67.3;67.713;64.9;19.38;66.63
08/08/2019 23:10;67.5;68.017;65.3;19.35;66.95
08/08/2019 23:20;68.4;69.179;66.0;19.13;67.32
08/08/2019 23:30;69.4;70.034;67.4;18.89;68.47
08/08/2019 23:40;69.4;70.89;69.1;18.78;69.45
08/08/2019 23:50;69.5;71.407;70.9;18.48;70.47
09/08/2019 00:00;72.1;72.069;70.7778;18.43;71.5
09/08/2019 00:10;73.7;73.289;70.7778;18.46;71.65
09/08/2019 00:20;73.9;73.236;71.0;18.21;71.85
09/08/2019 00:30;74.3;73.253;71.2222;18.07;72.14
09/08/2019 00:40;74.3;72.992;71.7143;17.92;73.5
09/08/2019 00:50;75.1;75.327;74.2;17.87;73.37
09/08/2019 01:00;75.7;75.54;75.4444;17.64;74.34
09/08/2019 01:10;75.9;75.565;76.125;17.36;75.19
09/08/2019 01:20;76.0;76.386;76.6;17.31;75.76
09/08/2019 01:30;76.0;77.251;76.0;17.02;75.97
09/08/2019 01:40;76.1;76.649;77.0;16.98;77.8
09/08/2019 01:50;77.3;77.322;78.2;16.72;77.0
09/08/2019 02:00;78.6;78.849;79.6;16.48;78.42
09/08/2019 02:10;78.6;79.757;80.4;16.63;78.89
09/08/2019 02:20;78.75;79.993;80.7;16.58;78.71
09/08/2019 02:30;79.125;79.868;79.9;16.39;78.81
09/08/2019 02:40;79.6667;79.429;79.0;16.42;79.82
09/08/2019 02:50;80.1111;80.305;79.8;16.14;80.0
09/08/2019 03:00;80.4;81.048;80.2;16.25;80.3
09/08/2019 03:10;80.1;80.459;81.1;16.15;80.8
09/08/2019 03:20;80.9;79.462;80.8;16.07;80.8
09/08/2019 03:30;81.1;81.4422;80.0;15.98;81.3
09/08/2019 03:40;81.4;82.3378;80.6;15.96;81.6
09/08/2019 03:50;81.9;82.323;81.1;15.78;81.5
09/08/2019 04:00;82.7;82.206;82.4;15.77;82.3
09/08/2019 04:10;82.9;82.44;83.0;15.81;82.6
09/08/2019 04:20;82.7;83.187;83.5;15.59;82.7
09/08/2019 04:30;83.4;84.26;84.8;15.57;83.7
